VDD,Ib,Lg1,Lg2,Lrf,Wcf,Wg1,Wg2,temperature,Pass/Fail,ACM_G,SR,CMRR,NOISE,PSRR,PhaseMargin_PM,BandWidth,Pass/Fail,Percentage
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,5E-06,1E-05,125,Pass,55.73,48000000,60.58,6.79E-05,-83.63,92.94,101000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,5E-06,1.5E-05,27,Pass,56.81,47400000,63.1,5.69E-05,-95.54,96.77,113000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,5E-06,1.5E-05,125,Fail,56.22,47100000,73.42,6.78E-05,-90.28,92.52,94200,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1E-05,5E-06,27,Pass,55.9,47900000,52.04,4.74E-05,-71.5,92.29,153000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1E-05,5E-06,125,Pass,55.15,47800000,51.99,5.77E-05,-73.02,87.89,128000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1E-05,1E-05,27,Pass,57.06,47500000,58.53,4.73E-05,-79.55,91.84,135000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1E-05,1E-05,125,Pass,56.46,47200000,61.13,5.76E-05,-84.07,90.54,111000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1E-05,1.5E-05,27,Pass,57.58,46900000,64.14,4.73E-05,-93.52,88.49,126000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1E-05,1.5E-05,125,Pass,56.96,46800000,73.96,5.75E-05,-91.8,89.59,104000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1.5E-05,5E-06,27,Pass,56.24,47600000,52.45,4.36E-05,-72.19,88.17,161000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1.5E-05,5E-06,125,Pass,55.46,47800000,52.09,5.36E-05,-74.14,85.33,135000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1.5E-05,1E-05,27,Pass,57.4,47200000,59,4.35E-05,-80.31,85.51,142000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1.5E-05,1E-05,125,Pass,56.78,47100000,61.31,5.35E-05,-85.34,87.6,117000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1.5E-05,1.5E-05,27,Pass,57.93,46700000,64.63,4.35E-05,-94.88,80.49,133000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3E-05,1.5E-05,1.5E-05,125,Pass,57.28,46500000,74.1,5.35E-05,-91.71,86.28,109000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,5E-06,5E-06,27,Pass,55.14,40100000,51.1,5.71E-05,-71.16,104.3,102000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,5E-06,5E-06,125,Fail,54.44,39300000,51.54,6.81E-05,-72.23,97.05,85800,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,5E-06,1E-05,27,Fail,56.29,37400000,57.52,5.7E-05,-79.5,107.8,89900,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,5E-06,1E-05,125,Fail,55.73,38900000,60.58,6.78E-05,-83.63,100.7,74800,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,5E-06,1.5E-05,27,Fail,56.81,38700000,63.1,5.69E-05,-95.54,107.4,84200,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,5E-06,1.5E-05,125,Fail,56.22,37800000,73.42,6.78E-05,-90.28,100.8,70400,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1E-05,5E-06,27,Pass,55.9,40100000,52.04,4.74E-05,-71.5,102.8,113000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1E-05,5E-06,125,Fail,55.15,39700000,51.99,5.78E-05,-73.02,96.53,95000,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1E-05,1E-05,27,Pass,57.06,39100000,58.53,4.73E-05,-79.55,103.7,100000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1E-05,1E-05,125,Fail,56.46,38500000,61.13,5.76E-05,-84.07,100.2,82600,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1E-05,1.5E-05,27,Fail,57.58,38900000,64.14,4.73E-05,-93.52,100.1,94100,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1E-05,1.5E-05,125,Fail,56.96,38500000,73.96,5.75E-05,-91.8,100.1,77600,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1.5E-05,5E-06,27,Pass,56.24,40500000,52.45,4.37E-05,-72.19,99.72,120000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1.5E-05,5E-06,125,Pass,55.46,39600000,52.09,5.37E-05,-74.14,95.15,100000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1.5E-05,1E-05,27,Pass,57.4,39900000,59,4.35E-05,-80.31,96.94,106000,1,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1.5E-05,1E-05,125,Fail,56.78,38900000,61.31,5.35E-05,-85.34,98.86,87000,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1.5E-05,1.5E-05,27,Fail,57.92,38900000,64.63,4.35E-05,-94.88,90.8,99600,0,
2.5,1E-05,2.8E-07,4.6E-07,1.5E-05,3.5E-05,1.5E-05,1.5E-05,125,Fail,57.28,38300000,74.12,5.34E-05,-91.75,98.54,81700,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,5E-06,5E-06,27,Fail,55.14,67300000,51.1,5.7E-05,-71.16,42.27,484000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,5E-06,5E-06,125,Fail,54.44,70100000,51.54,6.79E-05,-72.23,41.36,409000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,5E-06,1E-05,27,Fail,56.29,65600000,57.52,5.7E-05,-79.5,41.51,416000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,5E-06,1E-05,125,Fail,55.73,67500000,60.58,6.79E-05,-83.63,41.06,347000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,5E-06,1.5E-05,27,Fail,56.81,63800000,63.1,5.7E-05,-95.54,40.4,375000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,5E-06,1.5E-05,125,Fail,56.22,65700000,73.42,6.79E-05,-90.28,40.3,314000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1E-05,5E-06,27,Fail,55.9,66200000,52.04,4.73E-05,-71.5,35.08,535000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1E-05,5E-06,125,Fail,55.15,69100000,51.99,5.76E-05,-73.02,35.19,449000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1E-05,1E-05,27,Fail,57.06,64400000,58.53,4.73E-05,-79.55,34.14,461000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1E-05,1E-05,125,Fail,56.46,66800000,61.13,5.76E-05,-84.07,34.99,381000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1E-05,1.5E-05,27,Fail,57.58,63100000,64.14,4.73E-05,-93.52,32.95,416000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1E-05,1.5E-05,125,Fail,56.96,65100000,73.96,5.75E-05,-91.8,33.84,345000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,5E-06,27,Fail,56.24,65500000,52.45,4.36E-05,-72.19,30.25,563000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,5E-06,125,Fail,55.46,67500000,52.09,5.35E-05,-74.14,30.4,471000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,1E-05,27,Fail,57.4,64100000,59,4.35E-05,-80.31,29.48,486000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,1E-05,125,Fail,56.78,66100000,61.31,5.35E-05,-85.34,30.37,399000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,1.5E-05,27,Fail,57.93,62400000,64.63,4.35E-05,-94.88,28.17,439000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,1.5E-05,1.5E-05,1.5E-05,125,Fail,57.28,64400000,74.13,5.34E-05,-91.75,29.54,361000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,5E-06,5E-06,27,Pass,55.14,52900000,51.1,5.71E-05,-71.16,73.55,194000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,5E-06,5E-06,125,Pass,54.44,53900000,51.54,6.8E-05,-72.23,70.43,164000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,5E-06,1E-05,27,Pass,56.29,52600000,57.52,5.7E-05,-79.5,75.92,170000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,5E-06,1E-05,125,Pass,55.73,53700000,60.58,6.79E-05,-83.63,73.14,142000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,5E-06,1.5E-05,27,Pass,56.81,52000000,63.1,5.7E-05,-95.54,75.4,158000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,5E-06,1.5E-05,125,Pass,56.22,52900000,73.42,6.79E-05,-90.28,72.78,132000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1E-05,5E-06,27,Pass,55.9,52100000,52.04,4.74E-05,-71.5,69.05,216000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1E-05,5E-06,125,Pass,55.15,53100000,51.99,5.77E-05,-73.02,66.09,181000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1E-05,1E-05,27,Pass,57.06,51800000,58.53,4.73E-05,-79.55,71.09,190000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1E-05,1E-05,125,Pass,56.46,52700000,61.13,5.76E-05,-84.07,68.75,156000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1E-05,1.5E-05,27,Pass,57.58,51600000,64.12,4.73E-05,-93.52,70.21,176000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1E-05,1.5E-05,125,Pass,56.96,52500000,73.96,5.76E-05,-91.8,68.25,145000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,5E-06,27,Pass,56.24,51500000,52.45,4.36E-05,-72.19,65.4,228000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,5E-06,125,Pass,55.46,52600000,52.09,5.36E-05,-74.14,62.63,190000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,1E-05,27,Pass,57.4,51700000,59,4.35E-05,-80.31,67.19,200000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,1E-05,125,Pass,56.78,52900000,61.31,5.35E-05,-85.34,65.26,164000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,1.5E-05,27,Pass,57.93,50900000,64.63,4.35E-05,-94.88,66.14,186000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,2.5E-05,1.5E-05,1.5E-05,125,Pass,57.28,51800000,74.12,5.35E-05,-91.75,64.73,153000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,5E-06,5E-06,27,Pass,55.14,48500000,51.1,5.71E-05,-71.16,83.3,137000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,5E-06,5E-06,125,Pass,54.44,48800000,51.54,6.81E-05,-72.23,79.17,116000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,5E-06,1E-05,27,Pass,56.29,48000000,57.52,5.7E-05,-79.5,86.67,121000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,5E-06,1E-05,125,Pass,55.73,48200000,60.58,6.79E-05,-83.63,82.57,101000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,5E-06,1.5E-05,27,Pass,56.81,47300000,63.1,5.7E-05,-95.54,86.87,113000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,5E-06,1.5E-05,125,Fail,56.22,47200000,73.42,6.79E-05,-90.28,82.78,94200,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1E-05,5E-06,27,Pass,55.9,48000000,52.04,4.74E-05,-71.5,80.43,153000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1E-05,5E-06,125,Pass,55.15,48100000,51.99,5.78E-05,-73.02,76.18,128000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1E-05,1E-05,27,Pass,57.06,47700000,58.53,4.73E-05,-79.55,83.87,135000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1E-05,1E-05,125,Pass,56.46,47700000,61.13,5.76E-05,-84.07,79.86,111000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1E-05,1.5E-05,27,Pass,57.58,47100000,64.14,4.73E-05,-93.52,83.83,126000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1E-05,1.5E-05,125,Pass,56.96,47000000,73.96,5.76E-05,-91.8,80.01,104000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1.5E-05,5E-06,27,Pass,56.24,47600000,52.45,4.36E-05,-72.19,77.86,161000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1.5E-05,5E-06,125,Pass,55.46,47700000,52.09,5.37E-05,-74.14,73.69,135000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1.5E-05,1E-05,27,Pass,57.4,47000000,59,4.36E-05,-80.31,81.26,143000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1.5E-05,1E-05,125,Pass,56.78,47300000,61.31,5.35E-05,-85.34,77.53,117000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1.5E-05,1.5E-05,27,Pass,57.93,46600000,64.63,4.35E-05,-94.88,80.99,133000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3E-05,1.5E-05,1.5E-05,125,Pass,57.28,46600000,74.12,5.35E-05,-91.75,77.66,109000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,5E-06,5E-06,27,Pass,55.14,39100000,51.1,5.72E-05,-71.16,90.02,102000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,5E-06,5E-06,125,Fail,54.44,40200000,51.54,6.82E-05,-72.23,85.12,85800,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,5E-06,1E-05,27,Fail,56.29,39600000,57.52,5.7E-05,-79.5,93.85,90000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,5E-06,1E-05,125,Fail,55.73,39100000,60.58,6.8E-05,-83.63,88.81,74800,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,5E-06,1.5E-05,27,Fail,56.81,39400000,63.1,5.7E-05,-95.54,94.51,84300,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,5E-06,1.5E-05,125,Fail,56.22,37900000,73.42,6.79E-05,-90.28,89.39,70400,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1E-05,5E-06,27,Pass,55.9,40500000,52.04,4.75E-05,-71.5,88.71,113000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1E-05,5E-06,125,Fail,55.15,39300000,51.99,5.79E-05,-73.02,83.35,95000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1E-05,1E-05,27,Pass,57.06,39900000,58.53,4.73E-05,-79.55,93.03,100000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1E-05,1E-05,125,Fail,56.46,39000000,61.13,5.77E-05,-84.07,87.56,82600,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1E-05,1.5E-05,27,Fail,57.58,39400000,64.14,4.73E-05,-93.52,93.7,94200,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1E-05,1.5E-05,125,Fail,56.96,39000000,73.96,5.76E-05,-91.8,88.19,77700,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,5E-06,27,Pass,56.24,40400000,52.45,4.37E-05,-72.19,87.17,120000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,5E-06,125,Pass,55.46,40100000,52.09,5.38E-05,-74.14,81.73,100000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1E-05,27,Pass,57.4,39700000,59,4.36E-05,-80.31,91.41,106000,1,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1E-05,125,Fail,56.78,39500000,61.31,5.36E-05,-85.34,86.13,87000,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1.5E-05,27,Fail,57.92,38700000,64.63,4.35E-05,-94.88,91.86,99600,0,
2.5,1E-05,2.8E-07,4.6E-07,1E-05,3.5E-05,1.5E-05,1.5E-05,125,Fail,57.28,37900000,74.12,5.35E-05,-91.75,86.75,81700,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,5E-06,5E-06,27,Pass,55.14,66800000,51.1,5.7E-05,-71.16,51.05,484000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,5E-06,5E-06,125,Pass,54.44,69500000,51.54,6.79E-05,-72.23,50.44,409000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,5E-06,1E-05,27,Pass,56.29,65400000,57.52,5.7E-05,-79.5,46.68,415000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,5E-06,1E-05,125,Pass,55.73,67000000,60.58,6.79E-05,-83.63,47.71,347000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,5E-06,1.5E-05,27,Fail,56.81,63600000,63.1,5.7E-05,-95.54,43.79,375000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,5E-06,1.5E-05,125,Fail,56.22,65400000,73.42,6.78E-05,-90.28,44.93,313000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1E-05,5E-06,27,Fail,55.9,65800000,52.04,4.73E-05,-71.5,43.5,534000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1E-05,5E-06,125,Fail,55.15,68200000,51.99,5.76E-05,-73.02,43.57,448000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1E-05,1E-05,27,Fail,57.06,64500000,58.53,4.73E-05,-79.55,39.01,461000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1E-05,1E-05,125,Fail,56.46,66200000,61.13,5.75E-05,-84.07,40.68,380000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1E-05,1.5E-05,27,Fail,57.58,62600000,64.14,4.73E-05,-93.79,36.2,416000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1E-05,1.5E-05,125,Fail,56.96,64700000,73.96,5.75E-05,-91.8,38.36,344000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,5E-06,27,Fail,56.24,65400000,52.45,4.36E-05,-72.19,37.57,562000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,5E-06,125,Fail,55.46,67500000,52.09,5.35E-05,-74.14,38.11,471000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1E-05,27,Fail,57.4,63600000,59,4.35E-05,-80.31,33.32,486000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1E-05,125,Fail,56.78,65800000,61.31,5.34E-05,-85.34,35.38,399000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1.5E-05,27,Fail,57.93,62100000,64.63,4.35E-05,-94.88,30.99,439000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,1.5E-05,1.5E-05,1.5E-05,125,Fail,57.28,64000000,74.12,5.34E-05,-91.7,33.47,361000,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,5E-06,5E-06,27,Pass,55.14,52800000,51.1,5.71E-05,-71.16,89.25,194000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,5E-06,5E-06,125,Pass,54.44,53600000,51.54,6.8E-05,-72.23,87.31,163000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,5E-06,1E-05,27,Pass,56.29,52500000,57.52,5.7E-05,-79.5,83.36,170000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,5E-06,1E-05,125,Pass,55.73,53500000,60.58,6.79E-05,-83.63,87.47,142000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,5E-06,1.5E-05,27,Pass,56.81,52000000,63.1,5.69E-05,-95.54,77.92,158000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,5E-06,1.5E-05,125,Pass,56.22,52800000,73.42,6.78E-05,-90.28,84.73,132000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1E-05,5E-06,27,Pass,55.9,52200000,52.04,4.74E-05,-71.5,78.91,215000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1E-05,5E-06,125,Pass,55.15,52900000,51.96,5.77E-05,-73.02,82.02,181000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1E-05,1E-05,27,Pass,57.06,51900000,58.53,4.73E-05,-79.55,69.18,189000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1E-05,1E-05,125,Pass,56.46,52500000,61.13,5.76E-05,-84.07,79.5,156000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1E-05,1.5E-05,27,Pass,57.58,51100000,64.14,4.73E-05,-93.52,62.92,176000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1E-05,1.5E-05,125,Pass,56.96,52100000,73.96,5.75E-05,-91.8,75.45,145000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,5E-06,27,Pass,56.24,51600000,52.45,4.36E-05,-72.19,71.02,228000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,5E-06,125,Pass,55.46,52300000,52.09,5.36E-05,-74.14,77.06,190000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1E-05,27,Pass,57.4,51400000,59,4.35E-05,-80.31,60.7,200000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1E-05,125,Pass,56.78,52400000,61.31,5.35E-05,-85.34,73.21,164000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1.5E-05,27,Pass,57.93,51400000,64.63,4.35E-05,-94.88,55.13,186000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,2.5E-05,1.5E-05,1.5E-05,125,Pass,57.28,51800000,74.07,5.34E-05,-91.71,68.65,153000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,5E-06,5E-06,27,Pass,55.14,48200000,51.1,5.71E-05,-71.16,101.7,137000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,5E-06,5E-06,125,Pass,54.44,48000000,51.54,6.8E-05,-72.23,99.47,116000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,5E-06,1E-05,27,Pass,56.29,47900000,57.52,5.69E-05,-79.5,95.04,121000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,5E-06,1E-05,125,Pass,55.73,47400000,60.58,6.78E-05,-83.63,100.9,101000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,5E-06,1.5E-05,27,Pass,56.81,47300000,63.1,5.69E-05,-95.54,87.72,113000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,5E-06,1.5E-05,125,Fail,56.22,47100000,73.42,6.78E-05,-90.28,98.92,94200,0,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1E-05,5E-06,27,Pass,55.9,48100000,52.04,4.74E-05,-71.5,89.74,152000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1E-05,5E-06,125,Pass,55.15,47800000,51.99,5.77E-05,-73.02,95.61,128000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1E-05,1E-05,27,Pass,57.06,47500000,58.53,4.73E-05,-79.55,76.16,135000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1E-05,1E-05,125,Pass,56.46,47300000,61.13,5.75E-05,-84.07,93.93,111000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1E-05,1.5E-05,27,Pass,57.58,47000000,64.14,4.73E-05,-93.52,68.41,126000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1E-05,1.5E-05,125,Pass,56.96,46800000,73.96,5.75E-05,-91.8,89.35,104000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1.5E-05,5E-06,27,Pass,56.24,47700000,52.45,4.36E-05,-72.19,80.02,161000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1.5E-05,5E-06,125,Pass,55.46,47700000,52.09,5.36E-05,-74.14,91.31,135000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1.5E-05,1E-05,27,Pass,57.4,47400000,59,4.35E-05,-80.31,66.27,142000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1.5E-05,1E-05,125,Pass,56.78,47300000,61.31,5.35E-05,-85.34,86.34,117000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1.5E-05,1.5E-05,27,Pass,57.93,46800000,64.63,4.35E-05,-94.88,59.48,133000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3E-05,1.5E-05,1.5E-05,125,Pass,57.28,46500000,74.12,5.34E-05,-91.75,80.58,109000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3.5E-05,5E-06,5E-06,27,Pass,55.14,39800000,51.1,5.7E-05,-71.16,111.8,102000,1,
2.5,1E-05,2.8E-07,4.6E-07,2E-05,3.5E-05,5E-06,5E-06,125,Fail,54.44,37600000,51.54,6.8E-05,-72.23,108.1,85700,0,
